Time,NH4,NO3,ON,PO4,OP,CBOD,DO
2016/4/16 23:00,0.008673296,0.332131684,0.2,0.04,0.04,0,0
2016/4/17 0:00,0.008435302,0.334952081,0.2,0.04,0.04,0,0
2016/4/17 1:00,0.008244656,0.337494168,0.2,0.04,0.04,0,0
2016/4/17 2:00,0.008102592,0.339749203,0.2,0.04,0.04,0,0
2016/4/17 3:00,0.008010101,0.341709836,0.2,0.04,0.04,0,0
2016/4/17 4:00,0.007967928,0.343370137,0.2,0.04,0.04,0,0
2016/4/17 5:00,0.007976565,0.344725616,0.2,0.04,0.04,0,0
2016/4/17 6:00,0.008036252,0.345773231,0.2,0.04,0.04,0,0
2016/4/17 7:00,0.008146967,0.346511397,0.2,0.04,0.04,0,0
2016/4/17 8:00,0.008308436,0.346939982,0.2,0.04,0.04,0,0
2016/4/17 9:00,0.008520125,0.347060301,0.2,0.04,0.04,0,0
2016/4/17 10:00,0.008781246,0.346875096,0.2,0.04,0.04,0,0
2016/4/17 11:00,0.009090758,0.34638852,0.2,0.04,0.04,0,0
2016/4/17 12:00,0.009447375,0.345606103,0.2,0.04,0.04,0,0
2016/4/17 13:00,0.009849568,0.344534718,0.2,0.04,0.04,0,0
2016/4/17 14:00,0.010295573,0.343182544,0.2,0.04,0.04,0,0
2016/4/17 15:00,0.010783399,0.341559012,0.2,0.04,0.04,0,0
2016/4/17 16:00,0.011310837,0.339674758,0.2,0.04,0.04,0,0
2016/4/17 17:00,0.01187547,0.33754156,0.2,0.04,0.04,0,0
2016/4/17 18:00,0.012474685,0.335172277,0.2,0.04,0.04,0,0
2016/4/17 19:00,0.013105687,0.332580781,0.2,0.04,0.04,0,0
2016/4/17 20:00,0.013765505,0.32978188,0.2,0.04,0.04,0,0
2016/4/17 21:00,0.014451014,0.326791246,0.2,0.04,0.04,0,0
2016/4/17 22:00,0.015158948,0.323625329,0.2,0.04,0.04,0,0
2016/4/17 23:00,0.015885912,0.320301279,0.2,0.04,0.04,0,0
2016/4/18 0:00,0.0166284,0.316836853,0.2,0.04,0.04,0,0
2016/4/18 1:00,0.017382814,0.313250327,0.2,0.04,0.04,0,0
2016/4/18 2:00,0.018145479,0.309560406,0.2,0.04,0.04,0,0
2016/4/18 3:00,0.018912662,0.305786128,0.2,0.04,0.04,0,0
2016/4/18 4:00,0.019680587,0.301946773,0.2,0.04,0.04,0,0
2016/4/18 5:00,0.020445457,0.298061763,0.2,0.04,0.04,0,0
2016/4/18 6:00,0.021203472,0.294150572,0.2,0.04,0.04,0,0
2016/4/18 7:00,0.021950845,0.290232625,0.2,0.04,0.04,0,0
2016/4/18 8:00,0.022683823,0.286327208,0.2,0.04,0.04,0,0
2016/4/18 9:00,0.023398702,0.282453374,0.2,0.04,0.04,0,0
2016/4/18 10:00,0.024091852,0.278629847,0.2,0.04,0.04,0,0
2016/4/18 11:00,0.024759725,0.274874938,0.2,0.04,0.04,0,0
2016/4/18 12:00,0.025398883,0.271206454,0.2,0.04,0.04,0,0
2016/4/18 13:00,0.026006006,0.267641615,0.2,0.04,0.04,0,0
2016/4/18 14:00,0.026577916,0.264196972,0.2,0.04,0.04,0,0
2016/4/18 15:00,0.027111586,0.260888329,0.2,0.04,0.04,0,0
2016/4/18 16:00,0.027604162,0.257730672,0.2,0.04,0.04,0,0
2016/4/18 17:00,0.028052972,0.254738097,0.2,0.04,0.04,0,0
2016/4/18 18:00,0.028455542,0.251923746,0.2,0.04,0.04,0,0
2016/4/18 19:00,0.028809608,0.24929975,0.2,0.04,0.04,0,0
2016/4/18 20:00,0.02911313,0.246877172,0.2,0.04,0.04,0,0
2016/4/18 21:00,0.029364299,0.24466596,0.2,0.04,0.04,0,0
2016/4/18 22:00,0.029561548,0.242674903,0.2,0.04,0.04,0,0
2016/4/18 23:00,0.029703562,0.240911593,0.2,0.04,0.04,0,0
2016/4/19 0:00,0.029789284,0.239382398,0.2,0.04,0.04,0,0
2016/4/19 1:00,0.029817922,0.238092432,0.2,0.04,0.04,0,0
2016/4/19 2:00,0.029788949,0.237045542,0.2,0.04,0.04,0,0
2016/4/19 3:00,0.029702115,0.236244291,0.2,0.04,0.04,0,0
2016/4/19 4:00,0.029557444,0.235689955,0.2,0.04,0.04,0,0
2016/4/19 5:00,0.029355233,0.235382525,0.2,0.04,0.04,0,0
2016/4/19 6:00,0.029096058,0.235320712,0.2,0.04,0.04,0,0
2016/4/19 7:00,0.028780765,0.235501961,0.2,0.04,0.04,0,0
2016/4/19 8:00,0.028410475,0.235922472,0.2,0.04,0.04,0,0
2016/4/19 9:00,0.027986571,0.236577225,0.2,0.04,0.04,0,0
2016/4/19 10:00,0.027510701,0.237460013,0.2,0.04,0.04,0,0
2016/4/19 11:00,0.026984764,0.23856348,0.2,0.04,0.04,0,0
2016/4/19 12:00,0.026410907,0.239879162,0.2,0.04,0.04,0,0
2016/4/19 13:00,0.025791513,0.241397541,0.2,0.04,0.04,0,0
2016/4/19 14:00,0.025129191,0.243108095,0.2,0.04,0.04,0,0
2016/4/19 15:00,0.024426766,0.244999358,0.2,0.04,0.04,0,0
2016/4/19 16:00,0.023687266,0.247058983,0.2,0.04,0.04,0,0
2016/4/19 17:00,0.022913905,0.249273814,0.2,0.04,0.04,0,0
2016/4/19 18:00,0.022110075,0.251629951,0.2,0.04,0.04,0,0
2016/4/19 19:00,0.021279325,0.25411283,0.2,0.04,0.04,0,0
2016/4/19 20:00,0.020425348,0.256707299,0.2,0.04,0.04,0,0
2016/4/19 21:00,0.019551963,0.259397703,0.2,0.04,0.04,0,0
2016/4/19 22:00,0.018663097,0.262167962,0.2,0.04,0.04,0,0
2016/4/19 23:00,0.017762768,0.265001659,0.2,0.04,0.04,0,0
2016/4/20 0:00,0.016855067,0.267882127,0.2,0.04,0.04,0,0
2016/4/20 1:00,0.015944138,0.270792539,0.2,0.04,0.04,0,0
2016/4/20 2:00,0.015034159,0.273715992,0.2,0.04,0.04,0,0
2016/4/20 3:00,0.014129321,0.276635597,0.2,0.04,0.04,0,0
2016/4/20 4:00,0.013233811,0.279534571,0.2,0.04,0.04,0,0
2016/4/20 5:00,0.012351794,0.282396321,0.2,0.04,0.04,0,0
2016/4/20 6:00,0.011487387,0.285204531,0.2,0.04,0.04,0,0
2016/4/20 7:00,0.010644647,0.287943247,0.2,0.04,0.04,0,0
2016/4/20 8:00,0.009827545,0.290596962,0.2,0.04,0.04,0,0
2016/4/20 9:00,0.009039954,0.293150693,0.2,0.04,0.04,0,0
2016/4/20 10:00,0.008285626,0.295590063,0.2,0.04,0.04,0,0
2016/4/20 11:00,0.007568174,0.297901369,0.2,0.04,0.04,0,0
2016/4/20 12:00,0.00689106,0.300071659,0.2,0.04,0.04,0,0
2016/4/20 13:00,0.006257571,0.302088798,0.2,0.04,0.04,0,0
2016/4/20 14:00,0.005670808,0.303941526,0.2,0.04,0.04,0,0
2016/4/20 15:00,0.005133672,0.305619521,0.2,0.04,0.04,0,0
2016/4/20 16:00,0.004648844,0.307113452,0.2,0.04,0.04,0,0
2016/4/20 17:00,0.00421878,0.308415022,0.2,0.04,0.04,0,0
2016/4/20 18:00,0.003845691,0.309517016,0.2,0.04,0.04,0,0
2016/4/20 19:00,0.003531537,0.310413336,0.2,0.04,0.04,0,0
2016/4/20 20:00,0.003278017,0.311099034,0.2,0.04,0.04,0,0
2016/4/20 21:00,0.003086559,0.311570333,0.2,0.04,0.04,0,0
2016/4/20 22:00,0.002958311,0.311824652,0.2,0.04,0.04,0,0
2016/4/20 23:00,0.002894138,0.311860615,0.2,0.04,0.04,0,0
2016/4/21 0:00,0.002894616,0.311678058,0.2,0.04,0.04,0,0
2016/4/21 1:00,0.002960029,0.311278036,0.2,0.04,0.04,0,0
2016/4/21 2:00,0.003090366,0.310662807,0.2,0.04,0.04,0,0
2016/4/21 3:00,0.00328532,0.30983583,0.2,0.04,0.04,0,0
2016/4/21 4:00,0.003544289,0.308801741,0.2,0.04,0.04,0,0
2016/4/21 5:00,0.00386638,0.307566332,0.2,0.04,0.04,0,0
2016/4/21 6:00,0.004250407,0.30613652,0.2,0.04,0.04,0,0
2016/4/21 7:00,0.004694904,0.304520313,0.2,0.04,0.04,0,0
2016/4/21 8:00,0.005198121,0.302726764,0.2,0.04,0.04,0,0
2016/4/21 9:00,0.005758041,0.30076593,0.2,0.04,0.04,0,0
2016/4/21 10:00,0.00637238,0.298648817,0.2,0.04,0.04,0,0
2016/4/21 11:00,0.007038604,0.296387323,0.2,0.04,0.04,0,0
2016/4/21 12:00,0.007753936,0.293994178,0.2,0.04,0.04,0,0
2016/4/21 13:00,0.008515367,0.291482875,0.2,0.04,0.04,0,0
2016/4/21 14:00,0.009319674,0.288867605,0.2,0.04,0.04,0,0
2016/4/21 15:00,0.010163429,0.28616318,0.2,0.04,0.04,0,0
2016/4/21 16:00,0.011043018,0.283384956,0.2,0.04,0.04,0,0
2016/4/21 17:00,0.011954656,0.280548754,0.2,0.04,0.04,0,0
2016/4/21 18:00,0.012894401,0.277670778,0.2,0.04,0.04,0,0
2016/4/21 19:00,0.013858178,0.274767532,0.2,0.04,0.04,0,0
2016/4/21 20:00,0.01484179,0.271855731,0.2,0.04,0.04,0,0
2016/4/21 21:00,0.015840942,0.268952214,0.2,0.04,0.04,0,0
2016/4/21 22:00,0.01685126,0.266073857,0.2,0.04,0.04,0,0
2016/4/21 23:00,0.017868306,0.263237486,0.2,0.04,0.04,0,0
2016/4/22 0:00,0.018887605,0.260459785,0.2,0.04,0.04,0,0
2016/4/22 1:00,0.01990466,0.25775721,0.2,0.04,0.04,0,0
2016/4/22 2:00,0.020914975,0.255145902,0.2,0.04,0.04,0,0
2016/4/22 3:00,0.021914073,0.252641599,0.2,0.04,0.04,0,0
2016/4/22 4:00,0.022897521,0.250259556,0.2,0.04,0.04,0,0
2016/4/22 5:00,0.023860945,0.248014462,0.2,0.04,0.04,0,0
2016/4/22 6:00,0.024800053,0.245920358,0.2,0.04,0.04,0,0
2016/4/22 7:00,0.025710653,0.243990566,0.2,0.04,0.04,0,0
2016/4/22 8:00,0.026588673,0.242237612,0.2,0.04,0.04,0,0
2016/4/22 9:00,0.027430182,0.240673161,0.2,0.04,0.04,0,0
2016/4/22 10:00,0.028231402,0.23930795,0.2,0.04,0.04,0,0
2016/4/22 11:00,0.02898873,0.238151728,0.2,0.04,0.04,0,0
2016/4/22 12:00,0.029698756,0.237213204,0.2,0.04,0.04,0,0
2016/4/22 13:00,0.030358274,0.236499992,0.2,0.04,0.04,0,0
2016/4/22 14:00,0.030964297,0.236018571,0.2,0.04,0.04,0,0
2016/4/22 15:00,0.031514077,0.23577424,0.2,0.04,0.04,0,0
2016/4/22 16:00,0.032005111,0.235771092,0.2,0.04,0.04,0,0
2016/4/22 17:00,0.032435154,0.23601198,0.2,0.04,0.04,0,0
2016/4/22 18:00,0.032802233,0.236498499,0.2,0.04,0.04,0,0
2016/4/22 19:00,0.033104651,0.23723097,0.2,0.04,0.04,0,0
2016/4/22 20:00,0.033341,0.238208433,0.2,0.04,0.04,0,0
2016/4/22 21:00,0.033510162,0.23942864,0.2,0.04,0.04,0,0
2016/4/22 22:00,0.033611321,0.240888064,0.2,0.04,0.04,0,0
2016/4/22 23:00,0.033643961,0.242581909,0.2,0.04,0.04,0,0
2016/4/23 0:00,0.033607871,0.244504123,0.2,0.04,0.04,0,0
2016/4/23 1:00,0.033503146,0.246647427,0.2,0.04,0.04,0,0
2016/4/23 2:00,0.033330188,0.249003338,0.2,0.04,0.04,0,0
2016/4/23 3:00,0.033089702,0.251562212,0.2,0.04,0.04,0,0
2016/4/23 4:00,0.032782694,0.254313277,0.2,0.04,0.04,0,0
2016/4/23 5:00,0.032410468,0.25724469,0.2,0.04,0.04,0,0
2016/4/23 6:00,0.031974618,0.260343581,0.2,0.04,0.04,0,0
2016/4/23 7:00,0.03147702,0.263596116,0.2,0.04,0.04,0,0
2016/4/23 8:00,0.03091983,0.266987561,0.2,0.04,0.04,0,0
2016/4/23 9:00,0.030305465,0.270502347,0.2,0.04,0.04,0,0
2016/4/23 10:00,0.0296366,0.274124143,0.2,0.04,0.04,0,0
2016/4/23 11:00,0.028916152,0.277835935,0.2,0.04,0.04,0,0
2016/4/23 12:00,0.028147267,0.281620103,0.2,0.04,0.04,0,0
2016/4/23 13:00,0.027333309,0.285458507,0.2,0.04,0.04,0,0
2016/4/23 14:00,0.026477839,0.289332574,0.2,0.04,0.04,0,0
2016/4/23 15:00,0.025584604,0.293223382,0.2,0.04,0.04,0,0
2016/4/23 16:00,0.02465752,0.29711176,0.2,0.04,0.04,0,0
2016/4/23 17:00,0.02370065,0.300978373,0.2,0.04,0.04,0,0
2016/4/23 18:00,0.022718191,0.30480382,0.2,0.04,0.04,0,0
2016/4/23 19:00,0.021714449,0.308568728,0.2,0.04,0.04,0,0
2016/4/23 20:00,0.020693826,0.312253847,0.2,0.04,0.04,0,0
2016/4/23 21:00,0.019660797,0.315840146,0.2,0.04,0.04,0,0
2016/4/23 22:00,0.018619887,0.319308908,0.2,0.04,0.04,0,0
2016/4/23 23:00,0.017575655,0.322641821,0.2,0.04,0.04,0,0
2016/4/24 0:00,0.016532674,0.325821072,0.2,0.04,0.04,0,0
2016/4/24 1:00,0.015495504,0.328829438,0.2,0.04,0.04,0,0
2016/4/24 2:00,0.014468679,0.331650369,0.2,0.04,0.04,0,0
2016/4/24 3:00,0.013456681,0.334268079,0.2,0.04,0.04,0,0
2016/4/24 4:00,0.012463923,0.336667622,0.2,0.04,0.04,0,0
2016/4/24 5:00,0.011494728,0.338834974,0.2,0.04,0.04,0,0
2016/4/24 6:00,0.010553308,0.340757103,0.2,0.04,0.04,0,0
2016/4/24 7:00,0.009643749,0.342422043,0.2,0.04,0.04,0,0
2016/4/24 8:00,0.008769989,0.343818953,0.2,0.04,0.04,0,0
2016/4/24 9:00,0.007935803,0.344938181,0.2,0.04,0.04,0,0
2016/4/24 10:00,0.007144782,0.345771316,0.2,0.04,0.04,0,0
2016/4/24 11:00,0.006400322,0.346311237,0.2,0.04,0.04,0,0
2016/4/24 12:00,0.005705607,0.346552156,0.2,0.04,0.04,0,0
2016/4/24 13:00,0.005063592,0.346489653,0.2,0.04,0.04,0,0
2016/4/24 14:00,0.004476996,0.346120705,0.2,0.04,0.04,0,0
2016/4/24 15:00,0.003948282,0.345443715,0.2,0.04,0.04,0,0
2016/4/24 16:00,0.003479655,0.34445852,0.2,0.04,0.04,0,0
2016/4/24 17:00,0.003073044,0.34316641,0.2,0.04,0.04,0,0
2016/4/24 18:00,0.002730101,0.341570125,0.2,0.04,0.04,0,0
2016/4/24 19:00,0.002452188,0.339673853,0.2,0.04,0.04,0,0
2016/4/24 20:00,0.002240374,0.337483221,0.2,0.04,0.04,0,0
2016/4/24 21:00,0.002095432,0.335005274,0.2,0.04,0.04,0,0
2016/4/24 22:00,0.002017834,0.332248455,0.2,0.04,0.04,0,0
2016/4/24 23:00,0.002007748,0.329222572,0.2,0.04,0.04,0,0
2016/4/25 0:00,0.002065041,0.325938759,0.2,0.04,0.04,0,0
2016/4/25 1:00,0.002189278,0.322409434,0.2,0.04,0.04,0,0
2016/4/25 2:00,0.002379726,0.31864825,0.2,0.04,0.04,0,0
2016/4/25 3:00,0.002635355,0.314670033,0.2,0.04,0.04,0,0
2016/4/25 4:00,0.002954847,0.310490728,0.2,0.04,0.04,0,0
2016/4/25 5:00,0.003336601,0.306127324,0.2,0.04,0.04,0,0
2016/4/25 6:00,0.003778738,0.301597786,0.2,0.04,0.04,0,0
2016/4/25 7:00,0.004279116,0.296920975,0.2,0.04,0.04,0,0
2016/4/25 8:00,0.004835335,0.292116568,0.2,0.04,0.04,0,0
2016/4/25 9:00,0.00544475,0.287204967,0.2,0.04,0.04,0,0
2016/4/25 10:00,0.006104486,0.282207214,0.2,0.04,0.04,0,0
2016/4/25 11:00,0.006811447,0.277144893,0.2,0.04,0.04,0,0
2016/4/25 12:00,0.007562336,0.272040038,0.2,0.04,0.04,0,0
2016/4/25 13:00,0.008353665,0.26691503,0.2,0.04,0.04,0,0
2016/4/25 14:00,0.009181775,0.261792496,0.2,0.04,0.04,0,0
2016/4/25 15:00,0.010042854,0.25669521,0.2,0.04,0.04,0,0
2016/4/25 16:00,0.010932949,0.251645983,0.2,0.04,0.04,0,0
2016/4/25 17:00,0.011847992,0.246667566,0.2,0.04,0.04,0,0
2016/4/25 18:00,0.012783813,0.24178254,0.2,0.04,0.04,0,0
2016/4/25 19:00,0.013736162,0.237013212,0.2,0.04,0.04,0,0
2016/4/25 20:00,0.014700728,0.232381515,0.2,0.04,0.04,0,0
2016/4/25 21:00,0.015673158,0.227908901,0.2,0.04,0.04,0,0
2016/4/25 22:00,0.016649082,0.223616245,0.2,0.04,0.04,0,0
2016/4/25 23:00,0.017624123,0.219523745,0.2,0.04,0.04,0,0
2016/4/26 0:00,0.018593928,0.215650827,0.2,0.04,0.04,0,0
2016/4/26 1:00,0.019554181,0.212016051,0.2,0.04,0.04,0,0
2016/4/26 2:00,0.020500626,0.208637027,0.2,0.04,0.04,0,0
2016/4/26 3:00,0.021429082,0.205530324,0.2,0.04,0.04,0,0
2016/4/26 4:00,0.02233547,0.202711396,0.2,0.04,0.04,0,0
2016/4/26 5:00,0.023215823,0.200194503,0.2,0.04,0.04,0,0
2016/4/26 6:00,0.024066307,0.197992641,0.2,0.04,0.04,0,0
2016/4/26 7:00,0.024883242,0.196117482,0.2,0.04,0.04,0,0
2016/4/26 8:00,0.025663113,0.194579308,0.2,0.04,0.04,0,0
2016/4/26 9:00,0.026402589,0.193386964,0.2,0.04,0.04,0,0
2016/4/26 10:00,0.027098534,0.192547809,0.2,0.04,0.04,0,0
2016/4/26 11:00,0.027748027,0.192067678,0.2,0.04,0.04,0,0
2016/4/26 12:00,0.028348369,0.191950849,0.2,0.04,0.04,0,0
2016/4/26 13:00,0.0288971,0.192200017,0.2,0.04,0.04,0,0
2016/4/26 14:00,0.029392003,0.192816274,0.2,0.04,0.04,0,0
2016/4/26 15:00,0.029831119,0.193799098,0.2,0.04,0.04,0,0
2016/4/26 16:00,0.030212755,0.195146353,0.2,0.04,0.04,0,0
2016/4/26 17:00,0.030535486,0.196854286,0.2,0.04,0.04,0,0
2016/4/26 18:00,0.030798167,0.198917541,0.2,0.04,0.04,0,0
2016/4/26 19:00,0.030999933,0.201329177,0.2,0.04,0.04,0,0
2016/4/26 20:00,0.031140204,0.204080692,0.2,0.04,0.04,0,0
2016/4/26 21:00,0.031218686,0.207162056,0.2,0.04,0.04,0,0
2016/4/26 22:00,0.031235373,0.210561749,0.2,0.04,0.04,0,0
2016/4/26 23:00,0.031190541,0.214266809,0.2,0.04,0.04,0,0
2016/4/27 0:00,0.031084754,0.218262886,0.2,0.04,0.04,0,0
2016/4/27 1:00,0.030918852,0.222534294,0.2,0.04,0.04,0,0
2016/4/27 2:00,0.030693952,0.227064088,0.2,0.04,0.04,0,0
2016/4/27 3:00,0.030411439,0.231834124,0.2,0.04,0.04,0,0
2016/4/27 4:00,0.030072959,0.236825142,0.2,0.04,0.04,0,0
2016/4/27 5:00,0.02968041,0.24201685,0.2,0.04,0.04,0,0
2016/4/27 6:00,0.029235934,0.247388005,0.2,0.04,0.04,0,0
2016/4/27 7:00,0.028741904,0.252916508,0.2,0.04,0.04,0,0
2016/4/27 8:00,0.028200912,0.258579499,0.2,0.04,0.04,0,0
2016/4/27 9:00,0.027615759,0.264353458,0.2,0.04,0.04,0,0
2016/4/27 10:00,0.026989437,0.270214303,0.2,0.04,0.04,0,0
2016/4/27 11:00,0.026325117,0.2761375,0.2,0.04,0.04,0,0
2016/4/27 12:00,0.025626131,0.282098167,0.2,0.04,0.04,0,0
2016/4/27 13:00,0.024895959,0.288071187,0.2,0.04,0.04,0,0
2016/4/27 14:00,0.024138211,0.294031312,0.2,0.04,0.04,0,0
2016/4/27 15:00,0.023356606,0.299953283,0.2,0.04,0.04,0,0
2016/4/27 16:00,0.022554958,0.305811933,0.2,0.04,0.04,0,0
2016/4/27 17:00,0.021737157,0.311582304,0.2,0.04,0.04,0,0
2016/4/27 18:00,0.020907148,0.317239756,0.2,0.04,0.04,0,0
2016/4/27 19:00,0.020068917,0.322760077,0.2,0.04,0.04,0,0
2016/4/27 20:00,0.019226465,0.328119589,0.2,0.04,0.04,0,0
2016/4/27 21:00,0.018383795,0.333295254,0.2,0.04,0.04,0,0
2016/4/27 22:00,0.017544889,0.338264779,0.2,0.04,0.04,0,0
2016/4/27 23:00,0.016713693,0.343006711,0.2,0.04,0.04,0,0
2016/4/28 0:00,0.015894094,0.34750054,0.2,0.04,0.04,0,0
2016/4/28 1:00,0.015089904,0.351726782,0.2,0.04,0.04,0,0
2016/4/28 2:00,0.014304845,0.355667074,0.2,0.04,0.04,0,0
2016/4/28 3:00,0.013542526,0.359304253,0.2,0.04,0.04,0,0
2016/4/28 4:00,0.012806427,0.362622432,0.2,0.04,0.04,0,0
2016/4/28 5:00,0.01209989,0.365607077,0.2,0.04,0.04,0,0
2016/4/28 6:00,0.011426093,0.368245065,0.2,0.04,0.04,0,0
2016/4/28 7:00,0.010788044,0.37052475,0.2,0.04,0.04,0,0
2016/4/28 8:00,0.010188562,0.372436013,0.2,0.04,0.04,0,0
2016/4/28 9:00,0.009630267,0.373970307,0.2,0.04,0.04,0,0
2016/4/28 10:00,0.009115568,0.375120699,0.2,0.04,0.04,0,0
2016/4/28 11:00,0.008646649,0.3758819,0.2,0.04,0.04,0,0
2016/4/28 12:00,0.008225463,0.376250289,0.2,0.04,0.04,0,0
2016/4/28 13:00,0.007853725,0.376223934,0.2,0.04,0.04,0,0
2016/4/28 14:00,0.007532897,0.375802597,0.2,0.04,0.04,0,0
2016/4/28 15:00,0.007264191,0.374987738,0.2,0.04,0.04,0,0
2016/4/28 16:00,0.007048559,0.373782509,0.2,0.04,0.04,0,0
2016/4/28 17:00,0.006886687,0.372191745,0.2,0.04,0.04,0,0
2016/4/28 18:00,0.006779002,0.370221937,0.2,0.04,0.04,0,0
2016/4/28 19:00,0.006725659,0.367881208,0.2,0.04,0.04,0,0
2016/4/28 20:00,0.00672655,0.365179277,0.2,0.04,0.04,0,0
2016/4/28 21:00,0.006781304,0.362127417,0.2,0.04,0.04,0,0
2016/4/28 22:00,0.006889285,0.358738405,0.2,0.04,0.04,0,0
2016/4/28 23:00,0.007049601,0.355026469,0.2,0.04,0.04,0,0
2016/4/29 0:00,0.00726111,0.351007219,0.2,0.04,0.04,0,0
2016/4/29 1:00,0.007522419,0.346697585,0.2,0.04,0.04,0,0
2016/4/29 2:00,0.007831903,0.34211574,0.2,0.04,0.04,0,0
2016/4/29 3:00,0.008187702,0.337281019,0.2,0.04,0.04,0,0
2016/4/29 4:00,0.00858774,0.332213837,0.2,0.04,0.04,0,0
2016/4/29 5:00,0.009029732,0.326935595,0.2,0.04,0.04,0,0
2016/4/29 6:00,0.009511194,0.321468588,0.2,0.04,0.04,0,0
2016/4/29 7:00,0.010029462,0.315835908,0.2,0.04,0.04,0,0
2016/4/29 8:00,0.0105817,0.310061338,0.2,0.04,0.04,0,0
2016/4/29 9:00,0.011164914,0.304169251,0.2,0.04,0.04,0,0
2016/4/29 10:00,0.011775973,0.298184504,0.2,0.04,0.04,0,0
2016/4/29 11:00,0.012411621,0.292132323,0.2,0.04,0.04,0,0
2016/4/29 12:00,0.013068491,0.286038195,0.2,0.04,0.04,0,0
2016/4/29 13:00,0.013743129,0.279927759,0.2,0.04,0.04,0,0
2016/4/29 14:00,0.014432004,0.273826688,0.2,0.04,0.04,0,0
2016/4/29 15:00,0.015131529,0.267760578,0.2,0.04,0.04,0,0
2016/4/29 16:00,0.015838081,0.261754839,0.2,0.04,0.04,0,0
2016/4/29 17:00,0.016548014,0.255834579,0.2,0.04,0.04,0,0
2016/4/29 18:00,0.017257681,0.250024498,0.2,0.04,0.04,0,0
2016/4/29 19:00,0.017963451,0.244348775,0.2,0.04,0.04,0,0
2016/4/29 20:00,0.018661726,0.23883097,0.2,0.04,0.04,0,0
2016/4/29 21:00,0.01934896,0.233493914,0.2,0.04,0.04,0,0
2016/4/29 22:00,0.020021677,0.228359616,0.2,0.04,0.04,0,0
2016/4/29 23:00,0.020676486,0.223449163,0.2,0.04,0.04,0,0
2016/4/30 0:00,0.021310098,0.218782632,0.2,0.04,0.04,0,0
2016/4/30 1:00,0.021919344,0.214379,0.2,0.04,0.04,0,0
2016/4/30 2:00,0.02250119,0.210256067,0.2,0.04,0.04,0,0
2016/4/30 3:00,0.023052749,0.206430379,0.2,0.04,0.04,0,0
2016/4/30 4:00,0.023571299,0.202917154,0.2,0.04,0.04,0,0
2016/4/30 5:00,0.024054294,0.199730222,0.2,0.04,0.04,0,0
2016/4/30 6:00,0.024499377,0.196881967,0.2,0.04,0.04,0,0
2016/4/30 7:00,0.024904389,0.194383272,0.2,0.04,0.04,0,0
2016/4/30 8:00,0.025267383,0.192243479,0.2,0.04,0.04,0,0
2016/4/30 9:00,0.025586632,0.19047035,0.2,0.04,0.04,0,0
2016/4/30 10:00,0.025860637,0.189070033,0.2,0.04,0.04,0,0
2016/4/30 11:00,0.026088132,0.188047047,0.2,0.04,0.04,0,0
2016/4/30 12:00,0.026268095,0.187404259,0.2,0.04,0.04,0,0
2016/4/30 13:00,0.026399748,0.187142878,0.2,0.04,0.04,0,0
2016/4/30 14:00,0.02648256,0.187262458,0.2,0.04,0.04,0,0
2016/4/30 15:00,0.026516256,0.1877609,0.2,0.04,0.04,0,0
2016/4/30 16:00,0.026500809,0.188634466,0.2,0.04,0.04,0,0
2016/4/30 17:00,0.026436447,0.189877805,0.2,0.04,0.04,0,0
2016/4/30 18:00,0.026323646,0.191483979,0.2,0.04,0.04,0,0
2016/4/30 19:00,0.026163132,0.193444497,0.2,0.04,0.04,0,0
2016/4/30 20:00,0.025955875,0.195749361,0.2,0.04,0.04,0,0
2016/4/30 21:00,0.025703081,0.198387113,0.2,0.04,0.04,0,0
2016/4/30 22:00,0.025406192,0.201344892,0.2,0.04,0.04,0,0
2016/4/30 23:00,0.025066873,0.204608495,0.2,0.04,0.04,0,0
2016/5/1 0:00,0.024687004,0.208162446,0.2,0.04,0.04,0,0
2016/5/1 1:00,0.024268674,0.211990069,0.2,0.04,0.04,0,0
2016/5/1 2:00,0.023814168,0.216073567,0.2,0.04,0.04,0,0
2016/5/1 3:00,0.023325952,0.220394103,0.2,0.04,0.04,0,0
2016/5/1 4:00,0.022806667,0.224931891,0.2,0.04,0.04,0,0
2016/5/1 5:00,0.022259112,0.229666287,0.2,0.04,0.04,0,0
2016/5/1 6:00,0.021686227,0.234575883,0.2,0.04,0.04,0,0
2016/5/1 7:00,0.021091086,0.23963861,0.2,0.04,0.04,0,0
2016/5/1 8:00,0.020476873,0.244831831,0.2,0.04,0.04,0,0
2016/5/1 9:00,0.019846871,0.250132455,0.2,0.04,0.04,0,0
2016/5/1 10:00,0.019204442,0.255517035,0.2,0.04,0.04,0,0
2016/5/1 11:00,0.018553016,0.260961876,0.2,0.04,0.04,0,0
2016/5/1 12:00,0.017896066,0.266443145,0.2,0.04,0.04,0,0
2016/5/1 13:00,0.017237096,0.271936975,0.2,0.04,0.04,0,0
2016/5/1 14:00,0.016579619,0.277419575,0.2,0.04,0.04,0,0
2016/5/1 15:00,0.015927146,0.282867335,0.2,0.04,0.04,0,0
2016/5/1 16:00,0.015283161,0.288256934,0.2,0.04,0.04,0,0
2016/5/1 17:00,0.014651106,0.29356544,0.2,0.04,0.04,0,0
2016/5/1 18:00,0.014034366,0.298770413,0.2,0.04,0.04,0,0
2016/5/1 19:00,0.013436247,0.303850007,0.2,0.04,0.04,0,0
2016/5/1 20:00,0.012859967,0.308783062,0.2,0.04,0.04,0,0
